"id";"x";"y"
46601;2099;-761
46602;2092;-738
46603;2098;-773
46604;2092;-754
46605;2091;-767
46606;2091;-787
46607;2087;-775
46608;2082;-797
46609;317;-1723
46610;318;-1704
46611;77;-2067
46612;-85;-2284
46613;222;-2689
46614;229;-2684
46615;-303;-2086
46616;-1803;-1456
46617;-1167;259
46618;-1812;-1396
46619;-708;-2172
46620;-1838;-1294
46621;-1802;-1417
46622;2154;556
46623;2770;689
46624;2771;700
46625;2753;702
46626;2761;702
46627;2757;690
46628;-897;966
46629;-907;976
46630;-906;964
46631;-916;976
46632;-898;976
46633;-916;965
46634;-245;1709
46635;30;-547
46636;-358;2288
46637;-538;3134
46638;-353;2296
46639;-343;2291
46640;-335;2290
46641;1087;1110
46642;1547;1508
46643;966;467
46644;1537;1510
46645;1535;1489
46646;1545;1490
46647;1538;1499
46648;1527;1500
46649;-501;-536
46650;-685;-764
46651;-1862;-44
46652;-2006;226
46653;-2512;546
46654;-2516;536
46655;-2505;539
46656;-2512;526
46657;-2505;521
46658;-2499;532
46659;-2470;-166
46660;-281;192
46661;-296;189
46662;-215;201
46663;-290;198
46664;-254;198
46665;-269;198
46666;-317;194
46667;78;525
46668;-2582;-289
46669;-3046;-600
46670;-3171;-219
46671;-3173;-231
46672;-3165;-231
46673;-3164;-213
46674;-3158;-223
46675;-3154;-216
46676;-3157;-234
46677;-2423;-103
46678;-2494;-193
46679;964;-2967
46680;1260;-3513
46681;1267;-3516
46682;719;-2870
46683;1252;-3509
46684;-885;-2438
46685;-546;-1544
46686;-568;617
46687;-576;621
46688;-217;-2077
46689;1370;-620
46690;612;-2034
46691;664;-1971
46692;593;-2069
46693;622;-2018
46694;632;-2006
46695;594;-2058
46696;692;-1935
46698;-1222;741
46699;-1210;213
46700;-324;-2107
46701;-659;-25
46702;-768;-511
46703;-764;-503
46704;-390;-815
46705;-503;-525
46706;-6;-527
46707;280;684
46708;-2272;587
46709;-2273;573
46710;-2233;637
46711;426;1016
46713;896;-2183
46714;919;-2170
46715;885;-2186
46716;912;-2167
46717;894;-2169
46718;906;-2162
46719;902;-2173
46720;1018;-1333
46721;-566;-1426
46722;-165;842
46723;533;-113
46724;545;-59
46725;335;116
46726;539;-95
46727;-297;-2092
46728;-573;-2181
46729;-210;-2084
46730;-403;-2112
46731;-126;-2619
46732;-238;-2077
46733;-520;-2172
46734;-259;-2118
46735;-319;-2098
46736;-462;-2163
46737;-200;-2076
46738;-431;-2140
46739;505;-1539
46740;-1623;-1604
46741;-550;-2167
46742;-127;-2056
46743;-369;-2108
46744;-426;-2159
46745;1731;26
46746;2326;234
46747;2333;230
46748;1832;1319
46749;2318;238
46750;2313;217
46751;2320;222
46752;2307;226
46753;2311;234
46754;-944;-1178
46755;-474;-1244
46756;-385;-2097
46757;496;-1544
46758;538;-1503
46759;-1563;-615
46760;-1550;-658
46761;-1561;-565
46762;-1543;-665
46763;-1556;-624
46764;-894;-547
46765;-500;-320
46766;-1556;-554
46767;-1542;-637
46768;-331;-2384
46769;-265;-3000
46770;-499;-2177
46771;-152;-2071
46772;-445;-2131
46773;-353;-2113
46774;-276;-2091
46775;-542;-2164
46776;-233;-2108
46777;-1183;-1409
46778;338;-2315
46779;-1732;-1743
46780;-1708;-1763
46781;-1706;-1756
46782;-737;-1169
46783;360;-885
46784;23;-721
46786;254;-706
46787;984;-112
46788;640;-481
46789;844;-927
46790;977;-107
46791;637;-473
46792;-778;-1186
46793;-617;-1203
46794;-297;-1328
46795;507;-1529
46796;556;-1491
46797;186;-198
46798;526;-1512
46799;-2310;-1209
46800;-2266;-1310
46801;-410;-565
46802;-699;-663
46803;-332;-807
46804;-107;-1182
46805;-626;-803
46806;-342;-637
46807;-681;-591
46808;-423;-846
46809;574;-1472
46810;-103;-199
46811;521;-1520
46812;658;156
46813;-1183;720
46814;-1209;716
46815;-1240;714
46816;-1195;717
46817;-708;-1166
46818;-944;-1202
46819;472;-139
46820;-608;4
46821;-627;-11
46822;982;-1754
46823;977;-1765
46824;967;-1783
46825;986;-1746
46826;966;-1773
46827;-647;508
46828;-638;520
46829;-641;503
46830;-628;513
46831;-635;514
46832;470;-152
46833;-10;-1739
46834;367;-2302
46835;359;-2298
46836;560;-1365
46837;561;-1377
46838;552;-1371
46839;948;-225
46840;469;-93
46841;-1348;1193
46842;-1159;573
46843;-1691;1731
46844;-1702;1728
46845;-1689;1715
46846;-1685;1724
46847;-1697;1720
46848;-1707;1719
46849;-1700;1707
46850;-1709;1708
46851;-507;2257
46852;-1690;1705
46853;1781;-743
46854;656;-795
46855;657;-781
46856;656;-771
46857;648;-805
46858;647;-783
46859;638;-795
46860;648;-794
46861;640;-775
46862;648;-766
46863;636;-785
46864;1039;-769
46865;353;-1506
46866;1154;-259
46867;1845;-274
46868;1587;-197
46869;-1856;-1216
46870;1305;-64
46871;1347;-165
46872;1317;-97
46873;1328;-120
46874;1335;-135
46875;1291;-38
46876;188;-65
46877;980;-595
46878;969;-578
46879;978;-580
46880;970;-591
46881;-1265;-1925
46882;-1779;-1216
46883;-1253;-1926
46884;-1272;-1915
46885;-678;-1928
46886;-1249;-1935
46887;-617;438
46888;-645;439
46889;-1967;-194
46890;-1775;56
46891;-1930;-142
46892;-1906;-107
46893;-2079;-392
46894;-1984;-211
46895;-2061;-323
46896;-1894;-93
46897;-1952;-179
46898;-1313;-569
46899;-1959;-186
46900;-1880;-72
46901;-1868;-53
46902;-1982;-222
46903;-1806;22
46904;-1920;-141
46905;-1934;-154
46906;-1814;17
46907;-2002;-235
46908;-2068;-318
46909;-1898;-104
46910;-1959;-198
46911;-1802;30
46912;-752;-1985
46913;-469;-1251
46914;752;-999
46915;-710;-134
46916;-670;-136
46917;-2198;-633
46918;-2196;-721
46919;-2191;-524
46920;-2199;-707
46921;-2059;-361
46922;-2191;-602
46923;-2190;-731
46924;-2190;-592
46925;896;-888
46926;-482;-1574
46927;-583;19
46928;-674;-20
46929;119;-485
46930;59;-414
46931;104;-497
46932;155;725
46933;-22;769
46934;178;722
46935;-140;812
46936;25;756
46937;213;712
46938;42;753
46939;117;734
46940;136;728
46941;5;760
46942;202;713
46943;84;742
46944;60;746
46945;166;723
46946;196;380
46947;855;1129
46948;104;735
46949;-1993;-228
46950;-1817;8
46951;-1908;-119
46952;-1946;-171
46953;-1789;40
46954;-1976;-206
46955;-1866;-66
46956;-628;-513
46957;-239;1927
46958;767;906
46959;-202;1937
46960;-174;1944
46961;-182;1938
46962;-217;1930
46963;-156;1936
46964;-174;1933
46965;-190;1931
46966;-166;1939
46967;-203;1928
46968;-149;1927
46969;-161;1928
46970;-227;1923
46971;-140;1920
46972;-1365;15
46973;-1353;15
46974;-1357;5
46975;-1742;-2813
46976;-2021;-3400
46977;-384;-1377
46978;2019;782
46979;2019;772
46980;2077;316
46981;2011;786
46982;-114;123
46983;2020;762
46984;2002;789
46985;2010;774
46986;825;1183
46987;-1786;52
46988;-2873;-191
46989;-1874;-63
46990;-1856;-36
46991;-1992;-217
46992;-1798;39
46993;-1925;-132
46994;-2125;-639
46995;-1832;-2
46996;-2002;-223
46997;-1845;-25
46998;242;-1029
46999;580;-977
47000;566;-976
47001;573;-983
47002;584;-987
47003;589;-1000
47004;-1039;-769
47005;581;-995
47006;-62;-1076
47007;572;-1000
47008;563;-988
47009;299;-874
47010;801;-1496
47011;807;-1508
47012;808;-1519
47013;797;-1523
47014;787;-1512
47015;789;-1497
47016;795;-1508
47017;657;-682
47018;-996;-817
47019;-1013;-807
47020;653;-700
47021;652;-690
47022;-1010;-821
47023;-1002;-805
47024;637;-690
47025;645;-707
47026;650;-677
47027;-1488;-1476
47028;-1504;-1465
47029;-1496;-1456
47030;-1492;-1466
47031;-2101;-1090
47032;-2543;-814
47033;-2538;-853
47034;-2543;-792
47035;-2543;-829
47036;-2539;-841
47037;-2535;-831
47038;-2529;-851
47039;-2541;-803
47040;-2534;-820
47041;-2528;-842
47042;-2534;-806
47043;-2183;-1315
47044;187;482
47045;-2527;-800
47046;-2525;-828
47047;-2531;-791
47048;-2524;-818
47049;-2521;-838
47050;-2521;-807
47051;-1222;-970
47052;-1220;-892
47053;640;-1992
47054;-250;-1393
47055;-1007;225
47056;-1001;214
47057;-1011;212
47058;-1077;-119
47059;-1389;206
47060;-1382;214
47061;-1445;-2285
47062;-1218;-912
47063;520;-221
47064;14;-807
47065;-1859;-56
47066;-1878;-83
47067;-1965;-206
47068;-371;-1364
47069;-260;-1781
47070;4709;-1794
47071;5048;-2107
47072;5052;-2069
47073;5056;-2079
47074;5047;-2091
47075;5057;-2089
47076;5053;-2098
47077;5047;-2080
47078;2213;570
47079;5029;-2081
47080;5012;-2098
47081;5041;-2073
47082;5028;-2090
47083;5021;-2100
47084;5038;-2086
47085;5021;-2109
47086;5031;-2100
47087;5040;-2098
47088;5030;-2112
47089;5039;-2109
47090;5018;-2089
47091;5021;-2075
47092;5031;-2062
47093;5013;-2082
47094;5042;-2062
47095;5032;-2071
47096;5018;-2067
47097;2232;4830
47098;2392;5274
47099;2405;5274
47100;2404;5266
47101;2415;5265
47102;2395;5259
47103;2415;5255
47104;2391;5266
47105;2406;5254
47106;2398;5238
47107;2388;5243
47108;2409;5242
47109;2399;5247
47110;1806;4545
47111;2380;5253
47112;2388;5254
47113;1193;3253
47114;1395;3806
47115;1405;3803
47116;1410;3793
47117;898;3155
47118;1390;3798
47119;1399;3794
47120;1404;3784
47121;1397;3777
47122;1390;3785
47123;1666;1793
47124;2115;2190
47125;2126;2187
47126;2121;2198
47127;2127;2206
47128;2125;2171
47129;2119;2181
47130;2138;2171
47131;2136;2186
47132;2131;2197
47133;2140;2194
47134;2132;2176
47135;2144;2181
47136;2112;2205
47137;2118;2212
47138;2107;2198
47139;2093;2209
47140;2103;2213
47141;2098;2200
47142;2624;2701
47143;2106;2188
47144;1879;1178
47145;2110;2177
47146;963;1385
47147;196;106
47148;211;109
47149;802;-541
47150;203;102
47151;188;95
47152;-659;-2445
47153;7;-1414
47154;58;-1362
47155;25;-1390
47156;1640;384
47157;1601;1819
47158;2004;2236
47159;1990;2234
47160;1997;2241
47161;1848;1205
47162;1995;2226
47163;2209;2415
47164;2010;2219
47165;2002;2221
47166;2011;2229
47167;2198;2413
47168;330;1072
47169;476;976
47170;499;963
47171;375;1043
47172;544;929
47173;316;1079
47174;440;1001
47175;552;923
47176;336;1065
47177;506;945
47178;-260;2312
47179;393;1019
47180;571;900
47181;293;1097
47182;-155;3247
47183;-125;3244
47184;-133;3239
47185;-145;3247
47186;-127;3257
47187;-138;3257
47188;-121;3264
47189;-145;3237
47190;-169;3242
47191;-158;3239
47192;-153;3230
47193;-164;3233
47194;-138;3231
47195;139;2937
47196;28;3507
47197;19;3494
47198;28;3496
47199;585;1486
47200;1252;2516
47201;-447;2767
47202;39;3492
47203;30;3487
47204;528;-729
47205;533;-770
47206;539;-781
47207;524;-752
47208;530;-761
47209;537;-743
47210;524;-742
47211;537;-754
47212;537;-721
47213;1347;2411
47214;1448;1682
47215;1694;2872
47216;1095;-1509
47217;1182;-2207
47218;899;-789
47219;645;-544
47220;1173;-2200
47221;1199;-2203
47222;1187;-2201
47223;1255;57
47224;1186;-2191
47225;1196;-2194
47226;1169;-2192
47227;1174;-2185
47228;1206;-2193
47229;1210;-2182
47230;1216;-2189
47231;375;-193
47232;847;-510
47233;1184;-2182
47234;1198;-2183
47235;1175;-2176
47236;1202;-2170
47237;1209;-2163
47238;1219;-2170
47239;1191;-2167
47240;1211;-2175
47241;1190;-2175
47242;1181;-2166
47243;1303;32
47244;1197;-2159
47245;-1734;-1835
47246;-225;-2084
47247;-1474;-1085
47248;-298;-2115
47249;918;4227
47250;976;4760
47251;961;4764
47252;976;4769
47253;957;4772
47254;968;4775
47255;968;4754
47256;956;4756
47257;966;4746
47258;2866;1526
47259;3461;1693
47260;3455;1689
47261;3446;1689
47262;2518;1678
47263;225;-1297
47264;73;1237
47265;-646;-532
47266;76;1245
47267;-406;-575
47268;-1440;-2293
47269;-1433;-2299
47270;-757;2668
47271;-998;3181
47272;-1012;3169
47273;-1014;3153
47274;-1002;3172
47275;-1005;3162
47276;-1018;3160
47277;-990;3174
47278;-980;3170
47279;-994;3164
47280;-979;3178
47281;-984;3160
47282;-976;3152
47283;-987;3151
47284;-996;3154
47285;-973;3165
47286;-986;3136
47287;-996;3134
47288;-982;3144
47289;-1006;3136
47290;-997;3143
47291;-1005;3151
47292;-1012;3143
47293;-965;3157
47294;-361;2110
47295;-966;3147
47296;-1450;683
47297;-974;3138
47298;1634;1844
47299;1632;1853
47300;1643;1851
47301;1645;1841
47302;1302;774
47303;1631;1836
47304;1446;1825
47305;1450;1809
47306;1883;-393
47307;894;749
47308;887;752
47309;599;-717
47310;597;-705
47311;592;-722
47312;-365;-270
47313;2596;424
47314;-161;-336
47315;-344;-290
47316;-194;-336
47317;-296;-276
47318;-305;-309
47319;-172;-329
47320;-338;-282
47321;-581;335
47322;-226;-301
47323;-351;-295
47324;-187;-330
47325;2045;2093
47326;2045;2060
47327;2335;1849
47328;990;1521
47329;2042;2072
47330;2042;2083
47331;2052;2063
47332;2051;2075
47333;-787;2266
47334;-979;2799
47335;-964;2807
47336;-976;2807
47337;-6;2448
47338;-964;2822
47339;-951;2807
47340;-988;2734
47341;-958;2796
47342;-985;2796
47343;-959;2816
47344;-969;2791
47345;-946;2797
47346;-942;2804
47347;-241;1241
47348;-312;1762
47349;-970;2804
47350;-952;2788
47351;-1356;-575
47352;237;218
47353;1684;2490
47354;1689;2499
47355;1668;2488
47356;1675;2480
47357;1684;2480
47358;1676;2493
47359;1669;2502
47360;1676;2504
47361;1231;2524
47362;1696;3183
47363;1683;2508
47364;1693;2489
47365;-1878;2042
47366;-2311;2392
47367;-2312;2384
47368;-2302;2396
47369;-2307;2377
47370;-2290;2399
47371;-2295;2382
47372;-2301;2372
47373;-2293;2390
47374;-2284;2377
47375;-2282;2387
47376;-2292;2371
47377;-2985;-532
47378;-2976;-550
47379;-2975;-538
47380;-2973;-525
47381;-2967;-515
47382;-1361;778
47383;-2965;-531
47384;338;-2585
47385;-265;-2084
47386;-564;-2166
47387;-222;-2100
47388;430;-444
47389;420;-443
47390;413;-453
47391;-2198;-671
47392;-2185;-684
47393;-1523;608
47394;-2192;-691
47395;-2183;-617
47396;-2190;-611
47397;-2179;-731
47398;-2185;-501
47399;-2190;-664
47400;-2246;-723
47401;-2189;-564
47402;-2199;-734
47403;-2181;-563
47404;-2197;-657
47405;-2182;-700
47406;-2190;-508
47407;-2192;-701
47408;-2181;-636
47409;-2192;-623
47410;-2172;-715
47411;-2181;-529
47412;-2186;-656
47413;-2178;-669
47414;-2186;-573
47415;-2187;-721
47416;-2178;-608
47417;-2189;-635
47418;-1105;-268
47419;-1159;-1954
47420;-2197;-681
47421;-976;653
47422;-2183;-584
47423;-1866;-384
47424;-2181;-548
47425;-2180;-647
47426;-2177;-679
47427;-2183;-519
47428;-2178;-691
47429;-2176;-591
47430;-2181;-626
47431;-2167;-725
47432;-2180;-510
47433;-2188;-674
47434;-2176;-659
47435;-2181;-599
47436;-2177;-722
47437;-2176;-575
47438;-1794;-1516
47439;-1800;-1508
47440;-1805;-1501
47441;-857;-1719
47442;-1108;-2241
47443;-1103;-2232
47444;-1802;-1428
47445;-1841;-1277
47446;-1762;688
47447;-2307;1033
47448;-2294;1028
47449;-2305;1021
47450;-2313;1025
47451;-2289;1040
47452;-2298;1036
47453;-2298;1015
47454;-2287;1023
47455;482;578
47456;-902;611
47457;946;1280
47458;320;1538
47459;1020;1556
47460;-2168;-212
47461;-2803;-53
47462;-2805;-64
47463;-2791;-61
47464;-573;1548
47465;-720;1409
47466;-1181;233
47467;-636;1481
47468;-628;1490
47469;-554;1565
47470;-740;1388
47471;-550;1573
47472;-594;1530
47473;733;1010
47474;-506;1626
47475;-666;1458
47476;-2033;-40
47477;-2056;64
47478;-2032;-55
47479;-2059;16
47480;-2048;4
47481;-2022;-72
47482;-2058;41
47483;-2021;-54
47484;-2043;-30
47485;-2303;-1219
47486;-2259;-1317
47487;-2325;-1175
47488;-1666;-1496
47489;-2254;-1328
47490;-2348;-1134
47491;-2265;-1298
47492;-2282;-1252
47493;-2296;-1227
47494;-2250;-1338
47495;-2338;-1149
47496;-1719;1240
47497;-1701;1237
47498;-1723;1234
47499;-2158;341
47500;-1762;-533
47501;-2341;-449
47502;-2336;-440
47503;-562;113
47504;1125;2004
47505;1115;2016
47506;1098;2017
47507;1144;1989
47508;1133;1996
47509;1109;2009
47510;1100;2007
47511;1089;2010
47512;1114;2000
47513;-1977;-852
47514;-2594;-922
47515;-2596;-911
47516;-2581;-922
47517;-2585;-912
47518;-2114;-2033
47519;-1531;-2389
47520;-2112;-2023
47521;-2102;-2032
47522;-2235;-1662
47523;-2226;-1665
47524;-2095;-2024
47525;-2102;-2017
47526;-2231;-1654
47527;185;-519
47528;-1383;-1252
47529;-1383;-1239
47530;-2438;-221
47531;-3053;-130
47532;-3050;-119
47533;-3043;-115
47534;-3039;-106
47535;-1783;-752
47536;-3045;-134
47537;-2408;-300
47538;-3039;-126
47539;-3041;-142
47540;-3031;-122
47541;-3032;-138
47542;-3025;-131
47543;-3021;-121
47544;-3031;-109
47545;-2589;-226
47546;-3023;-102
47547;-3022;-112
47548;-1916;-126
47549;-1942;-161
47550;-889;29
47551;-1973;-215
47552;-1847;-36
47553;-397;-259
47554;-242;-311
47555;-1020;-209
47556;-407;-285
47557;-186;-352
47558;-340;-272
47559;-1016;-217
47560;2159;-204
47561;2153;-196
47562;-2968;-560
47563;-2967;-547
47564;-2961;-540
47565;-2959;-519
47566;-2960;-559
47567;-2951;-522
47568;-2953;-532
47569;-2949;-512
47570;-2941;-524
47571;-2953;-547
47572;-2953;-560
47573;-2946;-537
47574;-2540;-162
47575;-2959;-382
47576;-2956;-369
47577;-2538;-326
47578;-1579;-1365
47579;-2070;-1755
47580;-2111;-1719
47581;1623;504
47582;1615;523
47583;1694;338
47584;1596;579
47585;1652;433
47586;1638;464
47587;1589;593
47588;1684;359
47589;1609;534
47590;1616;512
47591;1668;392
47593;1580;618
47594;1658;412
47595;1629;479
47596;1606;544
47597;2358;-133
47598;1602;555
47599;1642;448
47600;1652;422
47601;1589;575
47602;-2171;-186
47603;-2232;-938
47604;-2239;-942
47605;-224;-336
47606;-278;-277
47607;-2269;-1279
47608;-2263;-1289
47609;-2314;-1193
47610;217;-2287
47611;327;-2953
47612;322;-2946
47613;331;-2940
47614;337;-2945
47615;312;-2945
47616;336;-2931
47617;325;-2934
47618;320;-2928
47619;334;-2923
47620;314;-2936
47621;305;-2935
47622;331;-2915
47623;322;-2919
47624;333;-2906
47625;306;-2913
47626;326;-2900
47627;320;-2910
47628;299;-2920
47629;312;-2919
47630;304;-2927
47631;313;-2903
47632;318;-2895
47633;303;-2905
47634;-1971;-1405
47635;-1968;-1414
47636;-989;-1998
47637;-830;-2277
47638;-311;-471
47639;-1331;-1375
47640;-1802;-1760
47641;-1792;-1777
47642;-1799;-1771
47643;-1794;-1757
47644;-1788;-1766
47645;-925;85
47646;-172;-819
47647;642;-682
47648;640;-698
47649;642;-671
47650;-1821;-3
47651;-1912;-134
47652;-1951;-191
47653;-1780;44
47654;-1940;-178
47655;-1870;-76
47656;-1884;-92
47657;-1795;-1449
47659;-2214;-1034
47660;-2206;-1058
47661;-2195;-1079
47662;-2207;-1044
47663;-2187;-1091
47664;-2192;-1057
47665;-2199;-1059
47666;-2181;-1103
47667;-2207;-1028
47668;-2197;-1070
47669;-2185;-1080
47670;-2199;-1047
47671;-2187;-1068
47672;-2202;-1036
47673;-1445;-1261
47674;-2178;-1093
47675;466;-1850
47676;472;-2053
47677;-873;452
47678;-1039;908
47679;-1036;898
47680;-510;-24
47681;1630;469
47682;1660;400
47683;1583;602
47684;-121;-1207
47685;-108;-1231
47686;-130;-1215
47687;301;-1389
47688;-125;-1200
47689;-140;-1213
47690;1576;-2429
47691;39;-1377
47692;20;-1403
47693;76;-1349
47694;-1674;-1629
47695;-1679;-1656
47696;-1633;-1599
47697;-1697;-1651
47698;-1658;-1622
47699;-1643;-1620
47700;-1733;-1665
47701;-1618;-1597
47702;-1514;-1811
47703;-252;-952
47704;145;-1242
47705;151;-1230
47706;146;-1225
47707;135;-1240
47708;124;-1242
47709;137;-1229
47710;128;-1221
47711;125;-1233
47712;140;-1217
47713;-1374;-455
47714;1826;757
47715;2383;1022
47716;2390;1009
47717;2393;997
47718;2384;1000
47719;2375;1030
47720;2382;1012
47721;2394;975
47722;2394;988
47723;2352;1030
47724;2381;989
47725;2365;1015
47726;2387;983
47727;2371;1022
47728;2347;1040
47729;2374;1011
47730;2357;1039
47731;2366;1035
47732;2375;999
47733;2361;1027
47734;2387;969
47735;2367;1004
47736;2357;1019
47737;2372;990
47738;2379;974
47739;2385;959
47740;2486;2964
47741;2359;1003
47742;2370;978
47743;2363;992
47744;2350;1016
47745;2376;959
47746;2342;1030
47747;2369;965
47748;2351;1001
47749;2334;1035
47750;2360;984
47751;2339;1022
47752;2344;1012
47753;2349;993
47754;2333;1014
47755;2362;972
47756;2341;1003
47757;2329;1027
47758;2353;979
47759;2343;986
47760;2367;953
47761;2358;963
47762;2323;1019
47763;2332;1004
47764;2336;993
47765;2321;1011
47766;2347;974
47767;2323;1002
47768;2338;976
47769;2328;990
47770;2319;994
47771;2339;961
47772;2332;969
47773;2349;954
47774;2347;964
47775;2331;980
47776;2358;952
47777;1069;215
47778;2322;981
47779;-47;-3198
47780;-1696;-747
47781;971;-2275
47782;1345;-2782
47783;1359;-2786
47784;1347;-2798
47785;1319;-1981
47786;1337;-2780
47787;-2443;-141
47788;-2508;-213
47789;7;-1405
47790;376;-36
47791;280;5
47792;488;-178
47793;307;19
47794;371;-74
47795;405;-69
47796;261;48
47797;435;-118
47798;344;0
47799;-327;-303
47800;-206;-342
47801;-309;-300
47802;-250;-333
47803;-199;-297
47804;-384;-279
47805;-197;-361
47806;-363;-254
47807;-297;-324
47808;-144;-338
47809;51;-391
47810;88;-481
47811;-584;677
47812;64;-430
47813;135;-497
47814;43;-373
47815;-1867;-1446
47816;113;-477
47817;-921;312
47818;101;-478
47819;1079;813
47820;1525;1247
47821;1515;1257
47822;1882;172
47823;1515;1248
47824;1518;1237
47825;1501;1230
47826;1509;1224
47827;1519;1226
47828;1507;1239
47829;1498;1243
47830;-3240;-9
47831;-3784;198
47832;-3767;202
47833;-3775;192
47834;-3774;206
47835;-3779;212
47836;-2133;-431
47837;-3760;186
47838;-3763;193
47839;1048;-2090
47840;1516;-2562
47841;1509;-2573
47842;1521;-2569
47843;1503;-2553
47844;1514;-2551
47845;1506;-2561
47846;-2128;-917
47847;-2737;-1066
47848;-2739;-1051
47849;-2730;-1061
47850;-2733;-1039
47851;-2728;-1072
47852;-2730;-1050
47853;-2720;-1068
47854;-2722;-1054
47855;-2723;-1039
47856;-2716;-1046
47857;-2714;-1059
47858;-1378;-2049
47859;-1165;-2624
47860;-1675;-2601
47861;-1664;-2614
47862;-1663;-2601
47863;-1653;-2605
47864;-537;-3918
47865;-999;-1801
47866;-1670;-2589
47867;-1663;-2583
47868;-226;-1196
47869;-230;-1205
47870;275;1507
47871;-385;-1218
47872;-234;-1176
47873;-245;-1197
47874;-242;-1177
47875;-239;-1209
47876;-248;-1213
47877;-254;-1200
47878;-249;-1184
47879;1106;1514
47880;1000;1563
47881;1155;1491
47882;1094;1517
47883;1035;1546
